subset,sample_id,num_nodes,num_faces,inlet_count,wss_mag_mean,wss_mag_std,wss_mag_max,pressure_mean,pressure_min,pressure_max,pressure_range
bifurcating,sample_0323,14735,29466,718,16.159672935177213,7.890169269344671,92.80512284747763,133680.3705728283,133320.65625,134133.703125,813.046875
bifurcating,sample_0324,19202,38400,896,11.468962307292081,8.057445106317834,67.52212094486227,133495.83993285205,133195.84375,133852.578125,656.734375
bifurcating,sample_0325,15492,30980,774,13.81703980706461,6.667040168553819,57.76944899623712,133602.09916610186,133337.40625,133950.609375,613.203125
bifurcating,sample_0326,17459,34914,820,10.386304713297745,5.460661942817819,63.49172751291403,133530.15610322755,133343.296875,133937.078125,593.78125
bifurcating,sample_0327,19602,39200,1438,10.40362101220817,5.479708559277761,52.36932054902786,133482.37611037778,133306.453125,133823.109375,516.65625
bifurcating,sample_0328,18917,37830,899,10.075763737119035,5.745386031463652,68.85614675514897,133508.57839509437,133344.953125,133876.9375,531.984375
bifurcating,sample_0329,17011,34018,813,13.25043336145728,7.434406003287426,96.75073856267886,133538.6464888528,133294.984375,134255.515625,960.53125
bifurcating,sample_0330,20596,41188,1412,12.847891378569116,8.660805765014768,89.05438021662077,133567.8718440474,133288.265625,134023.953125,735.6875
bifurcating,sample_0331,19414,38824,973,12.977700519532979,7.7942819501439855,89.20095087554249,133512.44356521068,133108.578125,134072.875,964.296875
bifurcating,sample_0332,14479,28954,675,12.864028806670385,6.095416235378982,60.59061148752956,133611.34716119035,133333.5625,134010.5625,677.0
bifurcating,sample_0333,13791,27578,636,14.96631081990479,6.603693574820474,81.02460401344992,133667.49821101624,133328.25,134279.65625,951.40625
bifurcating,sample_0334,13435,26866,621,14.663364771986904,7.044752705231369,73.45423631838874,133682.46630652214,133326.796875,134080.0,753.203125
bifurcating,sample_0335,17684,35364,813,12.16327837280272,7.951085957480685,68.97290192873994,133568.33512903613,133283.984375,133974.34375,690.359375
bifurcating,sample_0336,19255,38506,915,12.536766201855032,7.579799697895346,77.92069879859224,133543.67092638277,133336.3125,133999.0625,662.75
bifurcating,sample_0337,10912,21820,561,20.222037579985596,9.388433428250238,81.74752365890552,133905.180195828,133314.0,134524.796875,1210.796875
bifurcating,sample_0338,15404,30804,721,11.634176790386864,5.444697459016997,46.410510425943755,133548.7735845803,133329.046875,133808.5,479.453125
bifurcating,sample_0339,17649,35294,852,10.245818868910456,5.25115267177687,52.01447076158599,133760.65082387812,133576.53125,134036.515625,459.984375
bifurcating,sample_0340,15735,31466,731,15.687947528078565,9.17781135343666,78.4445015705527,133619.9955940181,133308.640625,134011.5625,702.921875
bifurcating,sample_0341,15897,31790,739,13.224054121563247,7.22774194999523,72.47029641342581,133589.34235036484,133333.046875,134060.0,726.953125
bifurcating,sample_0342,19285,38566,1002,12.718017621428242,8.005381825316707,86.20707908875482,133478.58036929608,133273.28125,134001.984375,728.703125
bifurcating,sample_0343,17605,35206,886,12.43918992097133,7.039796357780388,85.23431664525886,133548.87361900028,133337.90625,134026.890625,688.984375
bifurcating,sample_0344,16442,32880,789,15.689785356963943,9.643091666803091,90.40455225898718,133632.10266676042,133325.59375,134063.203125,737.609375
bifurcating,sample_0345,15559,31114,733,12.288768283172947,5.557150770283887,82.16990388169138,133548.8067788338,133317.515625,134072.390625,754.875
bifurcating,sample_0346,16791,33578,839,11.899716314048664,5.599039761577193,58.714215281502256,133516.2866453755,133295.921875,133855.25,559.328125
bifurcating,sample_0347,18103,36202,914,12.833600144321863,7.536304319533538,70.9745751388353,133578.94424870878,133361.15625,133993.828125,632.671875
bifurcating,sample_0348,17145,34286,798,14.331935612683674,9.374676026173661,90.38349417890186,133585.1960894211,133206.5,133983.21875,776.71875
bifurcating,sample_0349,17913,35822,830,10.70295082016135,5.5275829960922716,49.25910681321229,133491.6947930623,133308.828125,133858.75,549.921875
bifurcating,sample_0350,19349,38694,969,11.971450156492066,7.349580598510897,69.06076879916003,133497.92882949376,133265.4375,133929.328125,663.890625
bifurcating,sample_0351,14495,28986,675,15.164194623221183,7.466219753961049,92.50236968809664,133652.2736450069,133318.625,134309.203125,990.578125
bifurcating,sample_0352,15027,30050,707,13.12347235102632,6.741443257275992,68.883503726532,133588.97366407135,133312.765625,134027.046875,714.28125
bifurcating,sample_0353,16212,32420,808,13.377492141669107,6.639025898452174,55.95100363559427,133602.93926181225,133325.4375,133924.140625,598.703125
bifurcating,sample_0354,18556,37108,938,11.095347506341199,6.236495671629391,62.27901026922385,133477.37724489384,133303.75,133866.46875,562.71875
bifurcating,sample_0355,18440,36876,887,12.855485479867365,7.780401206042386,93.89517863383868,133500.61312703363,133287.6875,133986.859375,699.171875
bifurcating,sample_0356,18943,37882,942,10.982375821472276,5.517888150226975,56.178545916203184,133511.54595777465,133237.96875,133998.25,760.28125
bifurcating,sample_0357,17009,34014,839,12.208113954471969,5.861565772528047,51.05462461074771,133575.55399439269,133348.40625,133844.578125,496.171875
bifurcating,sample_0358,19411,38818,967,11.892042946989491,6.788137657288175,74.11936402339636,133510.3924747888,133321.96875,133977.578125,655.609375
bifurcating,sample_0359,14358,28712,672,14.15895091747089,6.395902582257198,69.68318931294661,133624.73475914996,133310.53125,134088.8125,778.28125
bifurcating,sample_0360,16402,32800,742,12.966502084309063,7.152149885343352,83.19952019082169,133563.4601239559,133325.0625,134034.6875,709.625
bifurcating,sample_0361,14793,29582,695,14.599059071335134,7.620128527450945,79.68793215036024,133642.06584617725,133319.125,134092.734375,773.609375
bifurcating,sample_0362,18221,36438,919,11.327642939891064,6.210631011438128,65.74636217687635,133545.57736523106,133324.75,133866.953125,542.203125
bifurcating,sample_0363,16683,33362,784,12.942888261660894,7.310174701252718,84.90613366793762,133546.1041123449,133315.5625,134032.671875,717.109375
bifurcating,sample_0364,15623,31242,730,12.694216885575072,6.557141615296762,53.61316290813641,133546.92511341453,133169.125,133883.03125,713.90625
bifurcating,sample_0365,16954,33904,795,14.224613135673744,8.44436762468658,72.85812291278303,133547.52287439542,133300.9375,133979.640625,678.703125
bifurcating,sample_0366,16414,32824,795,12.485801980960481,6.102003816220583,76.71975196475358,133551.17635669245,133333.34375,134130.265625,796.921875
bifurcating,sample_0367,18357,36710,932,12.811929403160535,6.564463864681493,67.287959789336,133530.49479336903,133323.71875,133866.953125,543.234375
bifurcating,sample_0368,15138,30272,729,14.107289384612802,6.779020693215863,88.04495791688628,133632.9133926212,133319.359375,134207.953125,888.59375
bifurcating,sample_0369,14766,29528,706,15.132823797200627,7.658570920352342,85.44550616439219,133627.86615260565,133309.21875,134150.265625,841.046875
bifurcating,sample_0370,15466,30928,724,12.684514629704216,6.616130513766356,65.2696300179348,133558.6083010717,133314.09375,133975.984375,661.890625
bifurcating,sample_0371,17498,34992,929,11.385818126929781,5.260697313140556,32.48343956227283,133503.0262253186,133325.109375,133767.21875,442.109375
bifurcating,sample_0372,13098,26192,626,16.157341490599723,7.379244671322277,102.70779061159803,133711.09495247365,133352.78125,134376.453125,1023.671875
bifurcating,sample_0373,12176,24348,577,14.63196379651381,6.036946580383202,48.44905131477499,133692.76111946657,133318.375,134052.5,734.125
bifurcating,sample_0374,15504,31004,750,15.191353545301244,8.978803133987295,69.10293844791644,133629.50061072948,133310.796875,134115.0,804.203125
bifurcating,sample_0375,15820,31636,731,12.97168338265063,6.264272748317344,71.24642844748742,133599.6499397519,133321.84375,133905.65625,583.8125
bifurcating,sample_0376,15723,31442,743,13.521470572477968,7.4846788425238975,108.52957932520243,133582.17199723335,133328.859375,134444.71875,1115.859375
bifurcating,sample_0377,15472,30940,731,14.579390777414273,7.6610654496622335,96.35523821892895,133609.92478146005,133321.25,134191.71875,870.46875
bifurcating,sample_0378,15590,31176,702,12.53505936021369,6.656060759617279,78.83843430297213,133549.40079177357,133289.890625,134024.8125,734.921875
bifurcating,sample_0379,18374,36744,880,12.26338246114431,7.271854358716445,77.25787467448723,133442.13279549227,133237.5,133984.796875,747.296875
bifurcating,sample_0380,19137,38270,937,12.379288233611131,7.409920089898708,61.522312887099055,133608.65328698987,133348.90625,133938.640625,589.734375
bifurcating,sample_0381,15912,31820,763,11.591543087238279,5.605465078980301,53.707179749928564,133572.73346668395,133372.125,133886.625,514.5
bifurcating,sample_0382,17269,34534,818,13.315399966865366,7.852401394826458,89.25652481515166,133532.57444155714,133294.28125,134104.96875,810.6875
bifurcating,sample_0383,16894,33784,794,13.874192813198109,8.352578007347645,72.84226489086,133587.65639058244,133328.59375,134026.578125,697.984375
bifurcating,sample_0384,15470,30936,753,15.686467976738188,8.369583074751272,100.57809684114629,133621.92124070783,133317.890625,134356.953125,1039.0625
bifurcating,sample_0385,14970,29936,697,14.328859989989136,8.240477673568623,80.08941620441315,133632.87113497828,133264.8125,133990.359375,725.546875
bifurcating,sample_0386,22103,44202,1457,10.789673069991407,7.1069649057898525,57.136864087898694,133271.42506390536,133056.328125,133598.1875,541.859375
bifurcating,sample_0387,18755,37506,921,13.83294345580767,8.53638617883719,74.59688893335867,133598.24359754066,133369.453125,134014.171875,644.71875
bifurcating,sample_0388,16431,32858,805,14.23587869723677,7.841012926566835,74.48828579097902,133594.74776622694,133324.0,134098.0625,774.0625
bifurcating,sample_0389,18823,37642,924,13.003119398749472,7.994234565616904,72.22943457203876,133552.4670524425,133340.890625,133919.5,578.609375
bifurcating,sample_0390,16871,33738,890,11.45431792033306,5.220627300866028,48.17336222999647,133523.3031866813,133302.890625,133856.265625,553.375
bifurcating,sample_0391,17271,34538,837,11.231007051788872,5.871896089779009,60.91739605706987,133520.86735713045,133294.515625,133893.34375,598.828125
bifurcating,sample_0392,14380,28756,675,15.132459081017126,8.06317279269313,73.33482975161292,133645.16124065543,133340.765625,134069.953125,729.1875
bifurcating,sample_0393,14056,28108,685,13.683582351282704,5.927611640820442,44.99053904756085,133611.33173889265,133330.15625,133971.0,640.84375
bifurcating,sample_0394,20141,40278,1381,11.397403182200094,6.340485890046468,81.39537090893258,133554.19415852614,133362.421875,133978.0625,615.640625
bifurcating,sample_0395,17245,34486,874,13.63864486317961,7.579250733318466,77.77199471505794,133552.09002247028,133316.421875,133960.890625,644.46875
bifurcating,sample_0396,14575,29146,665,15.488389454541919,8.074243154031036,90.02022008234628,133674.90304245282,133318.015625,134140.171875,822.15625
bifurcating,sample_0397,18264,36524,871,13.599968806533575,8.854027646514748,74.53742453074246,133514.57784268234,133243.9375,133960.109375,716.171875
bifurcating,sample_0398,16274,32544,780,15.018711697081086,8.946940356470007,81.62069763569983,133609.62116527898,133324.421875,134118.46875,794.046875
bifurcating,sample_0399,13116,26228,647,17.942133794895714,10.056765088162727,89.28808135940581,133755.55495911482,133316.59375,134221.09375,904.5
bifurcating,sample_0400,18073,36142,847,13.35505799382384,8.570814175048591,74.30321177208229,133547.91356841006,133310.46875,133969.15625,658.6875
bifurcating,sample_0401,14823,29642,671,14.048738664588834,6.932246849011486,80.50801108535876,133622.62682571003,133308.53125,134079.453125,770.921875
bifurcating,sample_0402,18049,36094,877,13.768914190110877,7.503919601754681,86.09404472099841,133530.19229424067,133285.875,134103.25,817.375
bifurcating,sample_0403,12869,25734,629,16.138789034034815,7.028801387880767,58.39905697941517,133728.96856301965,133320.0,134172.28125,852.28125
bifurcating,sample_0404,14814,29624,719,15.137615347618734,7.674356024304722,66.45056366199584,133651.73098821216,133319.8125,133985.40625,665.59375
bifurcating,sample_0405,18048,36092,862,10.94334563954825,6.491749369923609,56.74575556569975,133458.16394475842,133246.578125,133751.78125,505.203125
bifurcating,sample_0406,18174,36344,910,10.511640669457735,5.645618697965909,56.926740429982516,133511.3446235006,133332.46875,133841.71875,509.25
bifurcating,sample_0407,17856,35708,829,12.24780046549163,6.780668365610432,75.77592380970982,133506.6946780844,133287.15625,134125.90625,838.75
bifurcating,sample_0408,15640,31276,786,13.896380961345299,6.994324272394468,83.88175507060218,133575.6431415841,133314.3125,134035.5625,721.25
bifurcating,sample_0409,14978,29952,714,14.299407796235768,6.999418238442912,85.23614735960145,133608.89053945788,133304.390625,134181.953125,877.5625
bifurcating,sample_0410,15515,31026,736,14.994628690450657,9.103679846904514,78.41350168926188,133620.16817898,133178.484375,134038.09375,859.609375
bifurcating,sample_0411,15450,30896,757,13.177490294668544,6.460058827859142,63.73343088162384,133607.86575444983,133382.859375,134109.0625,726.203125
bifurcating,sample_0412,19803,39602,1168,12.176985032210698,7.529609079061129,54.05754267368215,133545.16017301672,133186.78125,133880.984375,694.203125
bifurcating,sample_0413,13589,27174,641,15.685513415076583,6.5493141082036255,82.78295682786984,133711.29843531532,133326.484375,134320.515625,994.03125
bifurcating,sample_0414,19182,38360,944,13.811363360828391,9.917115800882128,95.17585913285167,133469.08198929986,133078.625,133787.890625,709.265625
bifurcating,sample_0415,16795,33586,805,13.205036087296211,7.053398818394012,103.56278814852705,133528.9247804406,133292.328125,134101.59375,809.265625
bifurcating,sample_0416,20282,40560,1407,12.877359144103798,8.306967651714881,95.57388602274544,133502.49178381692,133288.90625,134012.75,723.84375
bifurcating,sample_0417,18553,37102,929,10.497127929814596,5.125592504729035,56.544076538901194,133452.45236619413,133252.765625,133738.671875,485.90625
bifurcating,sample_0418,10245,20486,562,22.813238296965864,10.088405077651576,87.85544935014921,134017.18926610542,133318.03125,134744.53125,1426.5
bifurcating,sample_0419,15429,30854,722,14.638016714028199,7.63554195783657,82.0865420900738,133605.4895387744,133311.578125,134093.78125,782.203125
bifurcating,sample_0420,16638,33272,741,11.553856674690923,6.197990262459308,79.59902260008393,133537.107900589,133328.03125,134033.484375,705.453125
bifurcating,sample_0421,18987,37970,1005,8.90834397827646,4.1044176153011245,51.201389313704,133480.1018221349,133346.5,133801.25,454.75
bifurcating,sample_0422,13800,27596,661,16.543726594362415,8.80060450683974,82.34403166771034,133685.04747169383,133320.84375,134167.546875,846.703125
bifurcating,sample_0423,15488,30972,716,14.834261957116484,7.068304747834246,79.78425301189242,133639.24638328867,133326.921875,134098.4375,771.515625
bifurcating,sample_0424,20173,40342,989,11.385146374251113,7.873297040857277,74.76685667160027,133479.09499470209,133258.859375,133885.765625,626.90625
bifurcating,sample_0425,13447,26890,640,15.57892562757302,7.203555753261912,64.30033127600167,133698.5732528631,133168.78125,134273.203125,1104.421875
bifurcating,sample_0426,14796,29588,714,15.516027602845856,8.468718796098242,90.18755135441482,133650.3872900615,133313.96875,134186.859375,872.890625
bifurcating,sample_0427,17910,35816,900,12.915936135338061,6.616953381701474,51.9355812538535,133548.6853093593,133311.484375,133879.484375,568.0
bifurcating,sample_0428,17593,35182,810,11.974890110943136,6.7996801636973725,68.96254776698335,133529.9940610257,133326.015625,133917.765625,591.75
bifurcating,sample_0429,19796,39588,974,11.129151189954623,6.333604710866797,67.47932723650034,133380.42799523895,133203.359375,133786.171875,582.8125
bifurcating,sample_0430,17687,35370,845,13.476667199117589,7.738800656439073,94.55658897336792,133561.7811316221,133328.3125,134105.21875,776.90625
bifurcating,sample_0431,21649,43294,1413,10.859677795057204,7.778956961824242,86.00417316428214,133533.8953329253,133357.65625,133993.09375,635.4375
bifurcating,sample_0432,14884,29764,661,12.9137836742323,5.322032409988294,32.516056701615504,133602.9533622514,133317.828125,133961.734375,643.90625
bifurcating,sample_0433,17861,35718,850,12.623078688564034,6.6943872837977825,81.60493150968652,133537.6592698477,133290.34375,134184.84375,894.5
bifurcating,sample_0434,17035,34066,805,11.905818030594524,6.475142352780592,70.02424754760067,133541.15580881273,133326.5625,133983.515625,656.953125
bifurcating,sample_0435,17703,35402,881,10.428764003628215,4.754317473879862,52.51792291616227,133504.27962862933,133329.875,133761.4375,431.5625
bifurcating,sample_0436,15966,31928,754,10.992825710680728,5.128998045787436,50.23166988420621,133508.81175036015,133307.953125,133874.28125,566.328125
bifurcating,sample_0437,15377,30750,727,14.920877410265069,7.158678575089019,84.98875925872615,133651.7647064203,133333.1875,134218.375,885.1875
bifurcating,sample_0438,14848,29692,723,12.648221332548708,5.702033688398879,35.4518231872774,133584.7673276704,133332.265625,133924.65625,592.390625
bifurcating,sample_0439,15871,31738,745,12.241940056197265,5.898859614738274,79.37794075557133,133553.61457512918,133306.03125,134051.734375,745.703125
bifurcating,sample_0440,15080,30156,728,14.589831849904915,6.855035007076856,76.08000906222928,133595.80429065815,133211.5625,134183.140625,971.578125
bifurcating,sample_0441,16412,32820,795,11.729008579200697,6.123691988399945,79.01138146698948,133556.09192873354,133389.234375,134092.578125,703.34375
bifurcating,sample_0442,16194,32384,743,12.249907774181867,6.7272850670069,55.85217785408011,133572.46019744966,133295.140625,133902.09375,606.953125
bifurcating,sample_0443,16314,32624,779,15.298873242777347,10.017368259574878,85.46294290858881,133613.83277591332,133238.828125,134020.03125,781.203125
bifurcating,sample_0444,14128,28252,652,15.072324147740709,6.8470032822272335,79.26830038640648,133683.39901591698,133323.625,134128.921875,805.296875
bifurcating,sample_0445,18542,37080,920,9.893261826767771,4.913286815085942,57.46806040287614,133467.70947460496,133110.875,133928.984375,818.109375
bifurcating,sample_0446,18772,37540,877,12.767039526470889,7.828340368733424,70.10122914786473,133548.9571253063,133350.015625,133967.703125,617.6875
bifurcating,sample_0447,17351,34698,864,12.346096350607468,6.412966739723466,73.52413539854318,133506.71584670912,133290.9375,134040.09375,749.15625
bifurcating,sample_0448,16490,32976,754,12.475417198171812,6.402251547596288,84.72143798412868,133536.23921505458,133303.46875,134043.078125,739.609375
bifurcating,sample_0449,19654,39304,949,10.674877007846307,6.137858198590516,58.24699723108277,133503.47554966545,133326.6875,133823.21875,496.53125
bifurcating,sample_0450,19177,38350,935,9.058657633248494,4.673793258357815,51.81790249349606,133476.6434107264,133295.1875,133940.90625,645.71875
bifurcating,sample_0451,18512,37020,874,11.014885564899993,6.534889522905745,70.38875236815912,133438.37780139234,133258.234375,133901.15625,642.921875
bifurcating,sample_0452,20299,40594,1113,9.99218263609212,6.058298341739131,81.89444155265264,133513.7095785199,133278.453125,134028.421875,749.96875
bifurcating,sample_0453,17195,34386,806,10.354223270161626,5.3468198162676845,67.32025620774249,133507.80736133322,133337.359375,134012.28125,674.921875
bifurcating,sample_0454,16172,32340,816,11.639237226231838,5.2750516424925635,38.319446954369326,133504.53811274888,133278.203125,133858.21875,580.015625
bifurcating,sample_0455,18856,37708,945,13.675193041795966,8.040822487973516,72.66669529692216,133587.56297150112,133367.671875,134002.890625,635.21875
bifurcating,sample_0456,14632,29260,706,12.447135262271734,5.534375591157045,43.147367848429056,133566.5434834609,133337.015625,133913.140625,576.125
bifurcating,sample_0457,14484,28964,675,13.51530688093162,5.793917048166261,34.15875845482932,133611.50910055923,133317.28125,134049.703125,732.421875
bifurcating,sample_0458,18411,36818,902,11.737858907519584,7.127202035095127,85.75184088035634,133531.38254219625,133237.390625,134345.171875,1107.78125
bifurcating,sample_0459,16031,32058,758,12.552558581970885,6.519625399534488,74.0028153939831,133541.67584679683,133356.546875,134028.28125,671.734375
bifurcating,sample_0460,17775,35546,832,12.747189803033969,7.475174065359977,89.09057779341998,133545.35643196202,133324.671875,134086.640625,761.96875
bifurcating,sample_0461,18145,36286,874,11.33422198669272,6.067326939047979,67.8531608270986,133512.8766800427,133321.59375,133939.625,618.03125
bifurcating,sample_0462,18483,36962,880,10.876236349986408,6.318002061580937,65.71227208038043,133541.76476525728,133408.984375,133989.40625,580.421875
bifurcating,sample_0463,15141,30278,755,11.925214314657742,5.699798092151174,32.83465604072197,133586.97192845584,133340.546875,133859.140625,518.59375
bifurcating,sample_0464,16477,32950,772,12.754739838064788,7.235651220097771,65.92790198980644,133578.9748816532,133344.0,133971.421875,627.421875
bifurcating,sample_0465,11317,22630,587,18.813101224053643,7.830936901078991,94.63885805733473,133831.39051592737,133314.03125,134552.578125,1238.546875
bifurcating,sample_0466,19549,39094,952,11.77010679146606,7.453924086795368,73.89671287768675,133573.49671098904,133385.734375,133963.4375,577.703125
bifurcating,sample_0467,15068,30132,711,14.828028276738088,7.124928020071106,68.09889032387385,133622.63292138142,133309.96875,134153.78125,843.8125
bifurcating,sample_0468,17869,35734,841,13.034080827507717,8.4818142668387,73.97356623421169,133551.83188325452,133237.921875,133945.40625,707.484375
bifurcating,sample_0469,19457,38910,920,11.27616292772825,6.7503153033808525,77.67632699977267,133501.15484465746,133334.109375,134111.21875,777.109375
bifurcating,sample_0470,17108,34212,855,11.66142887557233,6.183532536405665,58.684352295598124,133530.77494629705,133310.984375,133837.9375,526.953125
bifurcating,sample_0471,19890,39776,980,12.95271131197374,7.393968953900733,80.6819222902121,133541.92992474232,133068.8125,133942.890625,874.078125
bifurcating,sample_0472,18158,36312,919,13.04785108220359,7.40522296554994,76.38887218364778,133510.792686075,133316.078125,134161.578125,845.5
bifurcating,sample_0473,12659,25314,607,17.904613393196666,8.98113940286188,91.52510611262167,133782.92756512164,133332.625,134301.71875,969.09375
bifurcating,sample_0474,12635,25266,603,14.772835173021143,6.1824597266275845,41.56022358729625,133702.30791699645,133328.359375,134078.609375,750.25
bifurcating,sample_0475,19377,38750,940,12.179558237470557,8.004730092676086,81.20037462314838,133548.27394349617,133349.28125,134021.625,672.34375
bifurcating,sample_0476,19858,39712,962,10.660471106798157,6.87811731676984,64.20547967417268,133539.172731865,133366.578125,133887.625,521.046875
bifurcating,sample_0477,16544,33084,775,12.796967540651035,7.8000337922182394,75.57139600626321,133526.03299534574,133223.765625,133902.3125,678.546875
bifurcating,sample_0478,10667,21330,561,20.39412178226091,9.054847635072138,96.09202231816316,133913.02868660353,133310.359375,134633.234375,1322.875
bifurcating,sample_0479,18018,36032,848,11.992758393626826,6.168301820757489,71.44600555279118,133531.07221424408,133316.140625,133991.734375,675.59375
bifurcating,sample_0480,15632,31260,746,14.985032035877172,8.406491950553523,78.28948585849786,133627.33882820496,133312.265625,134069.203125,756.9375
bifurcating,sample_0481,16856,33708,806,10.609015213801918,5.079556995990898,44.46059982197379,133557.10569956544,133368.203125,133811.421875,443.21875
bifurcating,sample_0482,19275,38546,1110,10.50873997659177,5.406897555232423,60.41894184476174,133521.99994406613,133360.5625,133908.53125,547.96875
bifurcating,sample_0483,13683,27362,637,15.574460457820795,7.221084830694967,74.92499795232497,133694.43003179127,133312.265625,134076.1875,763.921875
bifurcating,sample_0484,20237,40470,1106,10.434310344037561,6.248143114765155,67.37370384046538,133531.77255228665,133374.46875,134100.90625,726.4375
bifurcating,sample_0485,15229,30454,713,14.345009029951186,7.601099551578035,88.15628363944107,133620.0420230317,133325.78125,134171.578125,845.796875
bifurcating,sample_0486,14604,29204,690,16.305278830329637,8.430904435363823,82.24448523921937,133690.81444403075,133316.25,134212.8125,896.5625
bifurcating,sample_0487,17826,35648,864,12.038103358450824,6.629790828546749,65.65631285102657,133550.32630620303,133347.8125,133846.46875,498.65625
bifurcating,sample_0488,17389,34774,807,11.099370421480934,6.025061151196547,61.32755171751012,133481.12084327737,133288.9375,133836.046875,547.109375
bifurcating,sample_0489,19203,38402,971,11.332676862182396,6.75908425115266,80.25714075632143,133468.69110783472,133164.328125,134260.125,1095.796875
bifurcating,sample_0490,16722,33440,839,13.965564247949631,7.400243398035556,80.71559969537249,133578.77184061415,133324.96875,134076.40625,751.4375
bifurcating,sample_0491,14509,29014,665,14.124252588948929,7.83497459531889,65.98095147802329,133648.2874304311,133327.859375,134039.03125,711.171875
bifurcating,sample_0492,15339,30674,710,13.309141716298726,7.179692866833927,84.27506140851622,133584.05829910687,133308.328125,134100.5,792.171875
bifurcating,sample_0493,19165,38326,939,10.441400027457105,5.707847106241578,56.191636695778634,133466.29069185365,133263.21875,133774.203125,510.984375
bifurcating,sample_0494,17187,34370,864,11.90853584198192,5.47381320874975,57.13753685843222,133506.26915964828,133311.25,133901.078125,589.828125
bifurcating,sample_0495,19108,38212,925,13.21214308861209,8.626769751509233,93.89500242490278,133565.00491858777,133177.921875,133932.4375,754.515625
bifurcating,sample_0496,18804,37604,887,12.453506270015549,7.977151801656415,65.73310740556735,133522.1682246796,133248.234375,133836.859375,588.625
bifurcating,sample_0497,18299,36594,959,12.311508421520992,6.718869291183069,61.544096715617115,133534.05050224738,133291.8125,133872.921875,581.109375
bifurcating,sample_0498,16499,32994,852,12.22890379823918,5.855283359116325,46.546280696757314,133478.90378488848,133270.421875,133815.046875,544.625
bifurcating,sample_0499,17703,35402,814,12.448862635348231,7.246356539786889,80.0351969340576,133492.93822551263,133288.875,133891.859375,602.984375
bifurcating,sample_0500,16442,32880,811,13.22267144948994,6.338550728960812,68.38915962905504,133559.18321980294,133317.171875,133898.859375,581.6875
bifurcating,sample_0501,18525,37046,899,13.923822909308624,8.213780648435282,81.20672143064691,133544.31211201078,133312.40625,134053.875,741.46875
bifurcating,sample_0502,15414,30824,688,13.389254633843153,7.589761729484052,73.60016458096676,133592.40257740527,133320.171875,134206.484375,886.3125
bifurcating,sample_0503,16045,32086,755,12.707535155853337,7.048011272953712,66.06835865543282,133577.91600966034,133338.453125,133938.203125,599.75
bifurcating,sample_0504,15620,31236,750,14.2502417169982,7.880308036600068,97.16306234947709,133585.3761403649,133322.125,134197.875,875.75
bifurcating,sample_0505,16978,33952,806,12.290388780464955,6.862581754364698,67.9500300580589,133570.01926298003,133326.546875,133950.734375,624.1875
bifurcating,sample_0506,17230,34456,806,12.441928223068063,7.442720728266795,62.05140482339388,133574.73112757545,133346.15625,133965.078125,618.921875
bifurcating,sample_0507,12576,25148,605,16.01805303838078,7.049433352119933,78.50421369251183,133746.98204789878,133325.265625,134272.03125,946.765625
bifurcating,sample_0508,18368,36732,892,10.81348388318776,6.23125615789295,65.61839844610452,133501.9333394014,133350.34375,133854.46875,504.125
bifurcating,sample_0509,18327,36650,869,13.573039506876471,9.47432731514776,85.05508771498614,133587.42723338515,133213.90625,133946.640625,732.734375
bifurcating,sample_0510,13819,27634,657,14.54180514453371,6.71614508002197,63.99915692319947,133655.5047228906,133324.046875,134048.40625,724.359375
bifurcating,sample_0511,15241,30478,688,13.174028301340917,6.674230222423617,64.61130000370288,133577.1520877075,133310.6875,133911.8125,601.125
bifurcating,sample_0512,14333,28662,678,13.450731071227652,6.029075210836207,79.53451996410088,133585.55275304368,133256.78125,134461.3125,1204.53125
bifurcating,sample_0513,17992,35980,926,11.333116416787876,5.576298300849707,60.168820810030894,133564.51867149287,133416.21875,133944.09375,527.875
bifurcating,sample_0514,16345,32686,798,13.018655591352578,6.362958725765512,54.267066538952704,133608.16665551392,133357.28125,133920.125,562.84375
bifurcating,sample_0515,17371,34738,857,12.408618411989771,6.715075233748607,62.95071853407518,133586.94235363536,133367.71875,133969.578125,601.859375
bifurcating,sample_0516,16194,32384,782,13.975737535920734,8.110496708582128,77.74270284776385,133579.34572797024,133322.765625,134028.765625,706.0
bifurcating,sample_0517,15015,30026,738,14.325945954205048,6.715053489491309,61.32195521723299,133623.4163128538,133297.375,134016.765625,719.390625
bifurcating,sample_0518,13387,26770,608,14.22284156316137,6.226983862639591,59.55736208815939,133672.8535262755,133311.890625,134070.15625,758.265625
bifurcating,sample_0519,17025,34046,791,13.205702838445672,6.97752936143808,102.94769397419056,133559.66285058737,133329.25,134268.171875,938.921875
bifurcating,sample_0520,17066,34128,823,15.17670680284665,10.012222069879865,87.47492400052258,133613.91961539024,133263.265625,134009.59375,746.328125
bifurcating,sample_0521,16633,33262,769,12.797182844017208,7.328955201183263,82.83281054195757,133570.9554941607,133318.5,133966.03125,647.53125
bifurcating,sample_0522,15670,31336,740,13.691645492557415,6.358473037779546,83.97170291828328,133596.28397315732,133320.96875,134145.125,824.15625
bifurcating,sample_0523,18488,36972,864,12.50446661094225,7.804777832773739,72.37392228148519,133523.3975509452,133269.859375,133961.03125,691.171875
bifurcating,sample_0524,20301,40598,1079,12.570293258949693,8.676873963967582,81.91675199244663,133511.3743496318,133243.46875,133905.625,662.15625
